Potential/V, Current/A
3.722,-3.60E-06
3.721,-3.62E-06
3.72,-3.60E-06
3.719,-3.64E-06
3.718,-3.63E-06
3.717,-3.63E-06
3.716,-3.65E-06
3.715,-3.65E-06
3.714,-3.65E-06
3.713,-3.66E-06
3.712,-3.67E-06
3.711,-3.68E-06
3.71,-3.72E-06
3.709,-3.70E-06
3.708,-3.73E-06
3.707,-3.73E-06
3.706,-3.73E-06
3.705,-3.74E-06
3.704,-3.76E-06
3.703,-3.76E-06
3.702,-3.79E-06
3.701,-3.78E-06
3.7,-3.79E-06
3.699,-3.80E-06
3.698,-3.80E-06
3.697,-3.83E-06
3.696,-3.83E-06
3.695,-3.85E-06
3.694,-3.86E-06
3.693,-3.85E-06
3.692,-3.87E-06
3.691,-3.92E-06
3.69,-3.92E-06
3.689,-3.91E-06
3.688,-3.92E-06
3.687,-3.95E-06
3.686,-3.96E-06
3.685,-3.98E-06
3.684,-3.98E-06
3.683,-3.98E-06
3.682,-4.01E-06
3.681,-4.00E-06
3.68,-4.02E-06
3.679,-4.02E-06
3.678,-4.04E-06
3.677,-4.08E-06
3.676,-4.07E-06
3.675,-4.09E-06
3.674,-4.09E-06
3.673,-4.11E-06
3.672,-4.11E-06
3.671,-4.15E-06
3.67,-4.14E-06
3.669,-4.18E-06
3.668,-4.17E-06
3.667,-4.20E-06
3.666,-4.21E-06
3.665,-4.21E-06
3.664,-4.23E-06
3.663,-4.24E-06
3.662,-4.26E-06
3.661,-4.28E-06
3.66,-4.27E-06
3.659,-4.28E-06
3.658,-4.30E-06
3.657,-4.33E-06
3.656,-4.32E-06
3.655,-4.35E-06
3.654,-4.38E-06
3.653,-4.36E-06
3.652,-4.38E-06
3.651,-4.40E-06
3.65,-4.41E-06
3.649,-4.42E-06
3.648,-4.43E-06
3.647,-4.46E-06
3.646,-4.44E-06
3.645,-4.47E-06
3.644,-4.52E-06
3.643,-4.51E-06
3.642,-4.52E-06
3.641,-4.52E-06
3.64,-4.52E-06
3.639,-4.57E-06
3.638,-4.59E-06
3.637,-4.60E-06
3.636,-4.61E-06
3.635,-4.61E-06
3.634,-4.62E-06
3.633,-4.63E-06
3.632,-4.65E-06
3.631,-4.68E-06
3.63,-4.66E-06
3.629,-4.69E-06
3.628,-4.70E-06
3.627,-4.72E-06
3.626,-4.75E-06
3.625,-4.76E-06
3.624,-4.76E-06
3.623,-4.78E-06
3.622,-4.81E-06
3.621,-4.80E-06
3.62,-4.83E-06
3.619,-4.85E-06
3.618,-4.88E-06
3.617,-4.87E-06
3.616,-4.87E-06
3.615,-4.89E-06
3.614,-4.93E-06
3.613,-4.93E-06
3.612,-4.94E-06
3.611,-4.96E-06
3.61,-4.96E-06
3.609,-4.98E-06
3.608,-5.03E-06
3.607,-5.01E-06
3.606,-5.03E-06
3.605,-5.03E-06
3.604,-5.04E-06
3.603,-5.08E-06
3.602,-5.09E-06
3.601,-5.09E-06
3.6,-5.09E-06
3.599,-5.10E-06
3.598,-5.14E-06
3.597,-5.16E-06
3.596,-5.15E-06
3.595,-5.16E-06
3.594,-5.17E-06
3.593,-5.18E-06
3.592,-5.21E-06
3.591,-5.23E-06
3.59,-5.24E-06
3.589,-5.26E-06
3.588,-5.28E-06
3.587,-5.25E-06
3.586,-5.28E-06
3.585,-5.31E-06
3.584,-5.32E-06
3.583,-5.32E-06
3.582,-5.34E-06
3.581,-5.36E-06
3.58,-5.37E-06
3.579,-5.40E-06
3.578,-5.39E-06
3.577,-5.42E-06
3.576,-5.42E-06
3.575,-5.43E-06
3.574,-5.45E-06
3.573,-5.45E-06
3.572,-5.49E-06
3.571,-5.49E-06
3.57,-5.49E-06
3.569,-5.52E-06
3.568,-5.52E-06
3.567,-5.52E-06
3.566,-5.55E-06
3.565,-5.55E-06
3.564,-5.55E-06
3.563,-5.58E-06
3.562,-5.60E-06
3.561,-5.60E-06
3.56,-5.63E-06
3.559,-5.63E-06
3.558,-5.66E-06
3.557,-5.67E-06
3.556,-5.69E-06
3.555,-5.70E-06
3.554,-5.68E-06
3.553,-5.74E-06
3.552,-5.73E-06
3.551,-5.75E-06
3.55,-5.76E-06
3.549,-5.78E-06
3.548,-5.79E-06
3.547,-5.81E-06
3.546,-5.81E-06
3.545,-5.82E-06
3.544,-5.84E-06
3.543,-5.85E-06
3.542,-5.87E-06
3.541,-5.87E-06
3.54,-5.89E-06
3.539,-5.92E-06
3.538,-5.93E-06
3.537,-5.94E-06
3.536,-5.98E-06
3.535,-5.98E-06
3.534,-5.96E-06
3.533,-5.99E-06
3.532,-6.00E-06
3.531,-6.01E-06
3.53,-6.01E-06
3.529,-6.03E-06
3.528,-6.06E-06
3.527,-6.07E-06
3.526,-6.06E-06
3.525,-6.08E-06
3.524,-6.09E-06
3.523,-6.13E-06
3.522,-6.13E-06
3.521,-6.14E-06
3.52,-6.14E-06
3.519,-6.17E-06
3.518,-6.17E-06
3.517,-6.17E-06
3.516,-6.18E-06
3.515,-6.21E-06
3.514,-6.21E-06
3.513,-6.20E-06
3.512,-6.22E-06
3.511,-6.25E-06
3.51,-6.26E-06
3.509,-6.25E-06
3.508,-6.25E-06
3.507,-6.29E-06
3.506,-6.29E-06
3.505,-6.32E-06
3.504,-6.33E-06
3.503,-6.35E-06
3.502,-6.34E-06
3.501,-6.35E-06
3.5,-6.36E-06
3.499,-6.38E-06
3.498,-6.37E-06
3.497,-6.41E-06
3.496,-6.41E-06
3.495,-6.40E-06
3.494,-6.43E-06
3.493,-6.42E-06
3.492,-6.43E-06
3.491,-6.43E-06
3.49,-6.45E-06
3.489,-6.46E-06
3.488,-6.47E-06
3.487,-6.51E-06
3.486,-6.50E-06
3.485,-6.49E-06
3.484,-6.53E-06
3.483,-6.51E-06
3.482,-6.53E-06
3.481,-6.53E-06
3.48,-6.56E-06
3.479,-6.56E-06
3.478,-6.59E-06
3.477,-6.59E-06
3.476,-6.60E-06
3.475,-6.61E-06
3.474,-6.61E-06
3.473,-6.63E-06
3.472,-6.62E-06
3.471,-6.64E-06
3.47,-6.65E-06
3.469,-6.63E-06
3.468,-6.68E-06
3.467,-6.66E-06
3.466,-6.68E-06
3.465,-6.68E-06
3.464,-6.71E-06
3.463,-6.70E-06
3.462,-6.72E-06
3.461,-6.72E-06
3.46,-6.74E-06
3.459,-6.74E-06
3.458,-6.73E-06
3.457,-6.76E-06
3.456,-6.75E-06
3.455,-6.77E-06
3.454,-6.78E-06
3.453,-6.79E-06
3.452,-6.81E-06
3.451,-6.81E-06
3.45,-6.81E-06
3.449,-6.85E-06
3.448,-6.85E-06
3.447,-6.85E-06
3.446,-6.86E-06
3.445,-6.86E-06
3.444,-6.86E-06
3.443,-6.88E-06
3.442,-6.89E-06
3.441,-6.89E-06
3.44,-6.89E-06
3.439,-6.90E-06
3.438,-6.92E-06
3.437,-6.91E-06
3.436,-6.95E-06
3.435,-6.95E-06
3.434,-6.96E-06
3.433,-6.97E-06
3.432,-6.97E-06
3.431,-7.00E-06
3.43,-6.98E-06
3.429,-7.00E-06
3.428,-7.03E-06
3.427,-7.02E-06
3.426,-7.02E-06
3.425,-7.04E-06
3.424,-7.04E-06
3.423,-7.05E-06
3.422,-7.05E-06
3.421,-7.08E-06
3.42,-7.09E-06
3.419,-7.10E-06
3.418,-7.11E-06
3.417,-7.11E-06
3.416,-7.13E-06
3.415,-7.15E-06
3.414,-7.12E-06
3.413,-7.13E-06
3.412,-7.15E-06
3.411,-7.16E-06
3.41,-7.16E-06
3.409,-7.19E-06
3.408,-7.20E-06
3.407,-7.24E-06
3.406,-7.23E-06
3.405,-7.24E-06
3.404,-7.24E-06
3.403,-7.27E-06
3.402,-7.28E-06
3.401,-7.32E-06
3.4,-7.32E-06
3.399,-7.33E-06
3.398,-7.35E-06
3.397,-7.35E-06
3.396,-7.38E-06
3.395,-7.39E-06
3.394,-7.40E-06
3.393,-7.41E-06
3.392,-7.41E-06
3.391,-7.43E-06
3.39,-7.44E-06
3.389,-7.45E-06
3.388,-7.47E-06
3.387,-7.48E-06
3.386,-7.49E-06
3.385,-7.52E-06
3.384,-7.53E-06
3.383,-7.55E-06
3.382,-7.56E-06
3.381,-7.56E-06
3.38,-7.56E-06
3.379,-7.59E-06
3.378,-7.59E-06
3.377,-7.61E-06
3.376,-7.63E-06
3.375,-7.65E-06
3.374,-7.64E-06
3.373,-7.68E-06
3.372,-7.67E-06
3.371,-7.69E-06
3.37,-7.70E-06
3.369,-7.72E-06
3.368,-7.72E-06
3.367,-7.73E-06
3.366,-7.76E-06
3.365,-7.77E-06
3.364,-7.78E-06
3.363,-7.78E-06
3.362,-7.80E-06
3.361,-7.80E-06
3.36,-7.83E-06
3.359,-7.83E-06
3.358,-7.85E-06
3.357,-7.85E-06
3.356,-7.87E-06
3.355,-7.87E-06
3.354,-7.88E-06
3.353,-7.91E-06
3.352,-7.91E-06
3.351,-7.90E-06
3.35,-7.93E-06
3.349,-7.95E-06
3.348,-7.97E-06
3.347,-7.97E-06
3.346,-7.99E-06
3.345,-7.99E-06
3.344,-7.98E-06
3.343,-8.03E-06
3.342,-8.00E-06
3.341,-8.02E-06
3.34,-8.05E-06
3.339,-8.06E-06
3.338,-8.09E-06
3.337,-8.10E-06
3.336,-8.08E-06
3.335,-8.11E-06
3.334,-8.15E-06
3.333,-8.14E-06
3.332,-8.14E-06
3.331,-8.15E-06
3.33,-8.15E-06
3.329,-8.17E-06
3.328,-8.17E-06
3.327,-8.20E-06
3.326,-8.19E-06
3.325,-8.22E-06
3.324,-8.22E-06
3.323,-8.23E-06
3.322,-8.23E-06
3.321,-8.23E-06
3.32,-8.25E-06
3.319,-8.25E-06
3.318,-8.26E-06
3.317,-8.27E-06
3.316,-8.27E-06
3.315,-8.28E-06
3.314,-8.27E-06
3.313,-8.31E-06
3.312,-8.30E-06
3.311,-8.31E-06
3.31,-8.32E-06
3.309,-8.33E-06
3.308,-8.34E-06
3.307,-8.37E-06
3.306,-8.37E-06
3.305,-8.39E-06
3.304,-8.37E-06
3.303,-8.39E-06
3.302,-8.42E-06
3.301,-8.44E-06
3.3,-8.45E-06
3.299,-8.45E-06
3.298,-8.46E-06
3.297,-8.48E-06
3.296,-8.48E-06
3.295,-8.50E-06
3.294,-8.54E-06
3.293,-8.54E-06
3.292,-8.55E-06
3.291,-8.56E-06
3.29,-8.57E-06
3.289,-8.59E-06
3.288,-8.60E-06
3.287,-8.60E-06
3.286,-8.61E-06
3.285,-8.63E-06
3.284,-8.63E-06
3.283,-8.66E-06
3.282,-8.67E-06
3.281,-8.67E-06
3.28,-8.68E-06
3.279,-8.69E-06
3.278,-8.69E-06
3.277,-8.70E-06
3.276,-8.72E-06
3.275,-8.74E-06
3.274,-8.76E-06
3.273,-8.76E-06
3.272,-8.80E-06
3.271,-8.78E-06
3.27,-8.80E-06
3.269,-8.82E-06
3.268,-8.82E-06
3.267,-8.84E-06
3.266,-8.86E-06
3.265,-8.86E-06
3.264,-8.87E-06
3.263,-8.88E-06
3.262,-8.90E-06
3.261,-8.91E-06
3.26,-8.91E-06
3.259,-8.92E-06
3.258,-8.93E-06
3.257,-8.94E-06
3.256,-8.96E-06
3.255,-8.97E-06
3.254,-8.99E-06
3.253,-8.99E-06
3.252,-9.01E-06
3.251,-9.03E-06
3.25,-9.02E-06
3.249,-9.04E-06
3.248,-9.04E-06
3.247,-9.07E-06
3.246,-9.08E-06
3.245,-9.07E-06
3.244,-9.10E-06
3.243,-9.10E-06
3.242,-9.11E-06
3.241,-9.12E-06
3.24,-9.12E-06
3.239,-9.13E-06
3.238,-9.15E-06
3.237,-9.17E-06
3.236,-9.18E-06
3.235,-9.19E-06
3.234,-9.18E-06
3.233,-9.21E-06
3.232,-9.22E-06
3.231,-9.23E-06
3.23,-9.24E-06
3.229,-9.27E-06
3.228,-9.25E-06
3.227,-9.25E-06
3.226,-9.24E-06
3.225,-9.25E-06
3.224,-9.29E-06
3.223,-9.28E-06
3.222,-9.31E-06
3.221,-9.29E-06
3.22,-9.31E-06
3.219,-9.31E-06
3.218,-9.35E-06
3.217,-9.34E-06
3.216,-9.36E-06
3.215,-9.37E-06
3.214,-9.39E-06
3.213,-9.41E-06
3.212,-9.40E-06
3.211,-9.42E-06
3.21,-9.45E-06
3.209,-9.45E-06
3.208,-9.48E-06
3.207,-9.50E-06
3.206,-9.50E-06
3.205,-9.51E-06
3.204,-9.54E-06
3.203,-9.55E-06
3.202,-9.57E-06
3.201,-9.58E-06
3.2,-9.59E-06
3.199,-9.63E-06
3.198,-9.62E-06
3.197,-9.65E-06
3.196,-9.67E-06
3.195,-9.69E-06
3.194,-9.70E-06
3.193,-9.72E-06
3.192,-9.75E-06
3.191,-9.76E-06
3.19,-9.78E-06
3.189,-9.80E-06
3.188,-9.81E-06
3.187,-9.82E-06
3.186,-9.85E-06
3.185,-9.87E-06
3.184,-9.89E-06
3.183,-9.90E-06
3.182,-9.91E-06
3.181,-9.94E-06
3.18,-9.94E-06
3.179,-9.97E-06
3.178,-9.99E-06
3.177,-1.00E-05
3.176,-1.00E-05
3.175,-1.00E-05
3.174,-1.01E-05
3.173,-1.01E-05
3.172,-1.01E-05
3.171,-1.01E-05
3.17,-1.01E-05
3.169,-1.02E-05
3.168,-1.02E-05
3.167,-1.02E-05
3.166,-1.02E-05
3.165,-1.02E-05
3.164,-1.03E-05
3.163,-1.03E-05
3.162,-1.03E-05
3.161,-1.03E-05
3.16,-1.03E-05
3.159,-1.04E-05
3.158,-1.04E-05
3.157,-1.04E-05
3.156,-1.04E-05
3.155,-1.05E-05
3.154,-1.05E-05
3.153,-1.05E-05
3.152,-1.05E-05
3.151,-1.05E-05
3.15,-1.05E-05
3.149,-1.06E-05
3.148,-1.06E-05
3.147,-1.06E-05
3.146,-1.06E-05
3.145,-1.06E-05
3.144,-1.06E-05
3.143,-1.07E-05
3.142,-1.07E-05
3.141,-1.07E-05
3.14,-1.07E-05
3.139,-1.08E-05
3.138,-1.08E-05
3.137,-1.08E-05
3.136,-1.08E-05
3.135,-1.08E-05
3.134,-1.09E-05
3.133,-1.09E-05
3.132,-1.09E-05
3.131,-1.10E-05
3.13,-1.10E-05
3.129,-1.10E-05
3.128,-1.10E-05
3.127,-1.10E-05
3.126,-1.10E-05
3.125,-1.11E-05
3.124,-1.11E-05
3.123,-1.11E-05
3.122,-1.11E-05
3.121,-1.12E-05
3.12,-1.12E-05
3.119,-1.12E-05
3.118,-1.13E-05
3.117,-1.13E-05
3.116,-1.13E-05
3.115,-1.14E-05
3.114,-1.14E-05
3.113,-1.14E-05
3.112,-1.14E-05
3.111,-1.15E-05
3.11,-1.15E-05
3.109,-1.15E-05
3.108,-1.15E-05
3.107,-1.16E-05
3.106,-1.16E-05
3.105,-1.16E-05
3.104,-1.17E-05
3.103,-1.17E-05
3.102,-1.18E-05
3.101,-1.18E-05
3.1,-1.18E-05
3.099,-1.18E-05
3.098,-1.19E-05
3.097,-1.19E-05
3.096,-1.20E-05
3.095,-1.20E-05
3.094,-1.20E-05
3.093,-1.20E-05
3.092,-1.21E-05
3.091,-1.22E-05
3.09,-1.22E-05
3.089,-1.22E-05
3.088,-1.23E-05
3.087,-1.23E-05
3.086,-1.23E-05
3.085,-1.24E-05
3.084,-1.24E-05
3.083,-1.25E-05
3.082,-1.25E-05
3.081,-1.25E-05
3.08,-1.25E-05
3.079,-1.26E-05
3.078,-1.26E-05
3.077,-1.26E-05
3.076,-1.27E-05
3.075,-1.27E-05
3.074,-1.28E-05
3.073,-1.28E-05
3.072,-1.28E-05
3.071,-1.29E-05
3.07,-1.29E-05
3.069,-1.29E-05
3.068,-1.30E-05
3.067,-1.30E-05
3.066,-1.31E-05
3.065,-1.31E-05
3.064,-1.31E-05
3.063,-1.32E-05
3.062,-1.32E-05
3.061,-1.32E-05
3.06,-1.33E-05
3.059,-1.33E-05
3.058,-1.33E-05
3.057,-1.34E-05
3.056,-1.34E-05
3.055,-1.34E-05
3.054,-1.35E-05
3.053,-1.35E-05
3.052,-1.35E-05
3.051,-1.36E-05
3.05,-1.36E-05
3.049,-1.36E-05
3.048,-1.37E-05
3.047,-1.37E-05
3.046,-1.37E-05
3.045,-1.37E-05
3.044,-1.37E-05
3.043,-1.38E-05
3.042,-1.38E-05
3.041,-1.38E-05
3.04,-1.38E-05
3.039,-1.39E-05
3.038,-1.39E-05
3.037,-1.39E-05
3.036,-1.40E-05
3.035,-1.40E-05
3.034,-1.40E-05
3.033,-1.41E-05
3.032,-1.41E-05
3.031,-1.41E-05
3.03,-1.42E-05
3.029,-1.42E-05
3.028,-1.42E-05
3.027,-1.43E-05
3.026,-1.43E-05
3.025,-1.43E-05
3.024,-1.43E-05
3.023,-1.44E-05
3.022,-1.44E-05
3.021,-1.44E-05
3.02,-1.44E-05
3.019,-1.45E-05
3.018,-1.45E-05
3.017,-1.45E-05
3.016,-1.46E-05
3.015,-1.46E-05
3.014,-1.46E-05
3.013,-1.46E-05
3.012,-1.47E-05
3.011,-1.47E-05
3.01,-1.47E-05
3.009,-1.47E-05
3.008,-1.48E-05
3.007,-1.48E-05
3.006,-1.48E-05
3.005,-1.48E-05
3.004,-1.48E-05
3.003,-1.49E-05
3.002,-1.49E-05
3.001,-1.49E-05
3,-1.49E-05
2.999,-1.49E-05
2.998,-1.50E-05
2.997,-1.50E-05
2.996,-1.50E-05
2.995,-1.50E-05
2.994,-1.50E-05
2.993,-1.50E-05
2.992,-1.51E-05
2.991,-1.50E-05
2.99,-1.51E-05
2.989,-1.51E-05
2.988,-1.51E-05
2.987,-1.51E-05
2.986,-1.51E-05
2.985,-1.51E-05
2.984,-1.52E-05
2.983,-1.52E-05
2.982,-1.52E-05
2.981,-1.52E-05
2.98,-1.52E-05
2.979,-1.52E-05
2.978,-1.52E-05
2.977,-1.52E-05
2.976,-1.52E-05
2.975,-1.52E-05
2.974,-1.52E-05
2.973,-1.52E-05
2.972,-1.52E-05
2.971,-1.52E-05
2.97,-1.52E-05
2.969,-1.52E-05
2.968,-1.52E-05
2.967,-1.52E-05
2.966,-1.52E-05
2.965,-1.52E-05
2.964,-1.52E-05
2.963,-1.52E-05
2.962,-1.51E-05
2.961,-1.51E-05
2.96,-1.51E-05
2.959,-1.51E-05
2.958,-1.51E-05
2.957,-1.51E-05
2.956,-1.51E-05
2.955,-1.51E-05
2.954,-1.51E-05
2.953,-1.50E-05
2.952,-1.50E-05
2.951,-1.50E-05
2.95,-1.50E-05
2.949,-1.50E-05
2.948,-1.49E-05
2.947,-1.49E-05
2.946,-1.49E-05
2.945,-1.49E-05
2.944,-1.49E-05
2.943,-1.49E-05
2.942,-1.48E-05
2.941,-1.48E-05
2.94,-1.48E-05
2.939,-1.48E-05
2.938,-1.47E-05
2.937,-1.47E-05
2.936,-1.47E-05
2.935,-1.47E-05
2.934,-1.47E-05
2.933,-1.46E-05
2.932,-1.46E-05
2.931,-1.46E-05
2.93,-1.46E-05
2.929,-1.46E-05
2.928,-1.45E-05
2.927,-1.45E-05
2.926,-1.45E-05
2.925,-1.45E-05
2.924,-1.45E-05
2.923,-1.45E-05
2.922,-1.44E-05
2.921,-1.44E-05
2.92,-1.44E-05
2.919,-1.44E-05
2.918,-1.43E-05
2.917,-1.43E-05
2.916,-1.43E-05
2.915,-1.43E-05
2.914,-1.42E-05
2.913,-1.42E-05
2.912,-1.42E-05
2.911,-1.42E-05
2.91,-1.42E-05
2.909,-1.42E-05
2.908,-1.41E-05
2.907,-1.41E-05
2.906,-1.41E-05
2.905,-1.41E-05
2.904,-1.40E-05
2.903,-1.40E-05
2.902,-1.40E-05
2.901,-1.40E-05
2.9,-1.40E-05
2.899,-1.39E-05
2.898,-1.39E-05
2.897,-1.39E-05
2.896,-1.39E-05
2.895,-1.39E-05
2.894,-1.39E-05
2.893,-1.39E-05
2.892,-1.39E-05
2.891,-1.38E-05
2.89,-1.38E-05
2.889,-1.38E-05
2.888,-1.38E-05
2.887,-1.38E-05
2.886,-1.38E-05
2.885,-1.38E-05
2.884,-1.38E-05
2.883,-1.38E-05
2.882,-1.38E-05
2.881,-1.38E-05
2.88,-1.38E-05
2.879,-1.37E-05
2.878,-1.37E-05
2.877,-1.37E-05
2.876,-1.37E-05
2.875,-1.37E-05
2.874,-1.37E-05
2.873,-1.37E-05
2.872,-1.37E-05
2.871,-1.37E-05
2.87,-1.37E-05
2.869,-1.37E-05
2.868,-1.37E-05
2.867,-1.37E-05
2.866,-1.37E-05
2.865,-1.37E-05
2.864,-1.37E-05
2.863,-1.37E-05
2.862,-1.37E-05
2.861,-1.37E-05
2.86,-1.37E-05
2.859,-1.37E-05
2.858,-1.36E-05
2.857,-1.36E-05
2.856,-1.36E-05
2.855,-1.37E-05
2.854,-1.36E-05
2.853,-1.36E-05
2.852,-1.36E-05
2.851,-1.36E-05
2.85,-1.36E-05
2.849,-1.36E-05
2.848,-1.36E-05
2.847,-1.36E-05
2.846,-1.36E-05
2.845,-1.36E-05
2.844,-1.36E-05
2.843,-1.36E-05
2.842,-1.36E-05
2.841,-1.36E-05
2.84,-1.36E-05
2.839,-1.36E-05
2.838,-1.36E-05
2.837,-1.36E-05
2.836,-1.36E-05
2.835,-1.36E-05
2.834,-1.36E-05
2.833,-1.36E-05
2.832,-1.35E-05
2.831,-1.35E-05
2.83,-1.35E-05
2.829,-1.35E-05
2.828,-1.35E-05
2.827,-1.35E-05
2.826,-1.35E-05
2.825,-1.35E-05
2.824,-1.35E-05
2.823,-1.35E-05
2.822,-1.35E-05
2.821,-1.35E-05
2.82,-1.35E-05
2.819,-1.35E-05
2.818,-1.35E-05
2.817,-1.35E-05
2.816,-1.35E-05
2.815,-1.35E-05
2.814,-1.35E-05
2.813,-1.35E-05
2.812,-1.35E-05
2.811,-1.35E-05
2.81,-1.35E-05
2.809,-1.35E-05
2.808,-1.35E-05
2.807,-1.35E-05
2.806,-1.35E-05
2.805,-1.35E-05
2.804,-1.35E-05
2.803,-1.35E-05
2.802,-1.35E-05
2.801,-1.35E-05
2.8,-1.35E-05
2.799,-1.35E-05
2.798,-1.35E-05
2.797,-1.35E-05
2.796,-1.35E-05
2.795,-1.35E-05
2.794,-1.35E-05
2.793,-1.35E-05
2.792,-1.35E-05
2.791,-1.35E-05
2.79,-1.35E-05
2.789,-1.34E-05
2.788,-1.34E-05
2.787,-1.34E-05
2.786,-1.34E-05
2.785,-1.34E-05
2.784,-1.34E-05
2.783,-1.34E-05
2.782,-1.34E-05
2.781,-1.34E-05
2.78,-1.34E-05
2.779,-1.34E-05
2.778,-1.34E-05
2.777,-1.34E-05
2.776,-1.34E-05
2.775,-1.34E-05
2.774,-1.34E-05
2.773,-1.33E-05
2.772,-1.33E-05
2.771,-1.33E-05
2.77,-1.33E-05
2.769,-1.33E-05
2.768,-1.33E-05
2.767,-1.33E-05
2.766,-1.33E-05
2.765,-1.33E-05
2.764,-1.33E-05
2.763,-1.33E-05
2.762,-1.33E-05
2.761,-1.33E-05
2.76,-1.33E-05
2.759,-1.33E-05
2.758,-1.33E-05
2.757,-1.33E-05
2.756,-1.33E-05
2.755,-1.33E-05
2.754,-1.33E-05
2.753,-1.33E-05
2.752,-1.33E-05
2.751,-1.33E-05
2.75,-1.33E-05
2.749,-1.33E-05
2.748,-1.33E-05
2.747,-1.33E-05
2.746,-1.33E-05
2.745,-1.33E-05
2.744,-1.32E-05
2.743,-1.32E-05
2.742,-1.32E-05
2.741,-1.32E-05
2.74,-1.32E-05
2.739,-1.32E-05
2.738,-1.32E-05
2.737,-1.32E-05
2.736,-1.32E-05
2.735,-1.32E-05
2.734,-1.32E-05
2.733,-1.32E-05
2.732,-1.32E-05
2.731,-1.32E-05
2.73,-1.32E-05
2.729,-1.32E-05
2.728,-1.31E-05
2.727,-1.31E-05
2.726,-1.31E-05
2.725,-1.31E-05
2.724,-1.31E-05
2.723,-1.31E-05
2.722,-1.31E-05
2.721,-1.31E-05
2.72,-1.31E-05
2.719,-1.31E-05
2.718,-1.31E-05
2.717,-1.31E-05
2.716,-1.31E-05
2.715,-1.31E-05
2.714,-1.31E-05
2.713,-1.31E-05
2.712,-1.31E-05
2.711,-1.31E-05
2.71,-1.30E-05
2.709,-1.30E-05
2.708,-1.30E-05
2.707,-1.30E-05
2.706,-1.30E-05
2.705,-1.30E-05
2.704,-1.30E-05
2.703,-1.30E-05
2.702,-1.30E-05
2.701,-1.30E-05
2.7,-1.29E-05
2.699,-1.29E-05
2.698,-1.30E-05
2.697,-1.29E-05
2.696,-1.29E-05
2.695,-1.29E-05
2.694,-1.29E-05
2.693,-1.29E-05
2.692,-1.29E-05
2.691,-1.29E-05
2.69,-1.29E-05
2.689,-1.29E-05
2.688,-1.29E-05
2.687,-1.29E-05
2.686,-1.29E-05
2.685,-1.29E-05
2.684,-1.29E-05
2.683,-1.29E-05
2.682,-1.29E-05
2.681,-1.29E-05
2.68,-1.29E-05
2.679,-1.29E-05
2.678,-1.29E-05
2.677,-1.28E-05
2.676,-1.29E-05
2.675,-1.29E-05
2.674,-1.28E-05
2.673,-1.29E-05
2.672,-1.28E-05
2.671,-1.28E-05
2.67,-1.28E-05
2.669,-1.28E-05
2.668,-1.28E-05
2.667,-1.28E-05
2.666,-1.28E-05
2.665,-1.28E-05
2.664,-1.28E-05
2.663,-1.28E-05
2.662,-1.28E-05
2.661,-1.28E-05
2.66,-1.28E-05
2.659,-1.27E-05
2.658,-1.28E-05
2.657,-1.27E-05
2.656,-1.27E-05
2.655,-1.27E-05
2.654,-1.27E-05
2.653,-1.27E-05
2.652,-1.27E-05
2.651,-1.27E-05
2.65,-1.27E-05
2.649,-1.26E-05
2.648,-1.26E-05
2.647,-1.26E-05
2.646,-1.26E-05
2.645,-1.26E-05
2.644,-1.26E-05
2.643,-1.26E-05
2.642,-1.26E-05
2.641,-1.26E-05
2.64,-1.26E-05
2.639,-1.26E-05
2.638,-1.26E-05
2.637,-1.26E-05
2.636,-1.25E-05
2.635,-1.26E-05
2.634,-1.26E-05
2.633,-1.26E-05
2.632,-1.25E-05
2.631,-1.25E-05
2.63,-1.25E-05
2.629,-1.25E-05
2.628,-1.25E-05
2.627,-1.25E-05
2.626,-1.25E-05
2.625,-1.25E-05
2.624,-1.25E-05
2.623,-1.25E-05
2.622,-1.25E-05
2.621,-1.25E-05
2.62,-1.25E-05
2.619,-1.25E-05
2.618,-1.25E-05
2.617,-1.25E-05
2.616,-1.25E-05
2.615,-1.25E-05
2.614,-1.25E-05
2.613,-1.24E-05
2.612,-1.24E-05
2.611,-1.24E-05
2.61,-1.24E-05
2.609,-1.24E-05
2.608,-1.24E-05
2.607,-1.24E-05
2.606,-1.24E-05
2.605,-1.24E-05
2.604,-1.24E-05
2.603,-1.24E-05
2.602,-1.24E-05
2.601,-1.24E-05
2.6,-1.24E-05
2.599,-1.24E-05
2.598,-1.24E-05
2.597,-1.24E-05
2.596,-1.24E-05
2.595,-1.24E-05
2.594,-1.24E-05
2.593,-1.24E-05
2.592,-1.23E-05
2.591,-1.23E-05
2.59,-1.23E-05
2.589,-1.23E-05
2.588,-1.23E-05
2.587,-1.23E-05
2.586,-1.23E-05
2.585,-1.23E-05
2.584,-1.23E-05
2.583,-1.23E-05
2.582,-1.23E-05
2.581,-1.23E-05
2.58,-1.23E-05
2.579,-1.23E-05
2.578,-1.23E-05
2.577,-1.23E-05
2.576,-1.23E-05
2.575,-1.23E-05
2.574,-1.23E-05
2.573,-1.23E-05
2.572,-1.22E-05
2.571,-1.22E-05
2.57,-1.22E-05
2.569,-1.22E-05
2.568,-1.22E-05
2.567,-1.22E-05
2.566,-1.22E-05
2.565,-1.22E-05
2.564,-1.22E-05
2.563,-1.22E-05
2.562,-1.22E-05
2.561,-1.22E-05
2.56,-1.22E-05
2.559,-1.22E-05
2.558,-1.21E-05
